pro
1.0
0.9863313437702941
0.9728495197037139
0.9595519740556493
0.9464361879877469
0.933499677090789
0.9207399909140934
0.9081547125013462
0.8957414579327777
0.883497875873599
0.8714216471286073
0.8595104842028822
0.847762130868485
0.8361743617370806
0.8247449818384026
0.8134718262044783
0.8023527594595382
0.7913856754155298
0.7805684966731613
0.7698991742283975
0.759375687084335
0.7489960418683824
0.7387582724546731
0.7286604395916387
0.7187006305346741
0.7088769586838227
0.6991875632264141
0.6896306087845864
0.6802042850676271
0.6709068065290648
0.6617364120284491
0.6526913644977531
0.6437699506123357
0.6349704804664008
0.6262912872528944
0.6177307269477745
0.609287177998599
0.6009590410173685
0.5927447384775683
0.5846427144153515
0.5766514341348058
0.5687693839172503
0.5609950707345037
0.5533270219660742
0.545763785120213
0.5383039275587816
0.5309460362258801
0.5236887173801835
0.5165305963309382
0.5094703171775655
0.5025065425528261
0.49563795336949346
0.4888632485704908
0.48218114488244346
0.4755903765725993
0.46908969520907196
0.4626778694243616
0.45635368468210724
0.45011594304702796
0.44396346295800815
0.43789507900428526
0.4319096417046959
0.4260060172899389
0.4201830874878165
0.41443974931140914
0.40877491485014583
0.40318751106373196
0.39767647957889096
0.39224077648888755
0.38687937215578794
0.381591251015426
0.3763754113850326
0.37123086527349647
0.36615663819421673
0.36115176898051526
0.3562153096035704
0.3513463249928408
0.34654389285894316
0.3418071035189503
0.3371350597240782
0.33252687648972834
0.3279816809278524
0.32349861208160846
0.31907682076227784
0.3147154693884109
0.31041373182717
0.30617079323784435
0.3019858499174999
0.297858109148742
0.2937867890495576
0.2897711184252101
0.2858103366221585
0.2819036933839736
0.2780504487092237
0.27424987271130175
0.2705012454801703
0.2668038569459946
0.26315700674464015
0.25956000408500923
0.2560121676181901
0.25251282530839525
0.24906131430566303
0.24565698082030019
0.24229917999903994
0.23898727580289347
0.23572064088666977
0.2324986564801439
0.22932071227084827
0.22618620628846675
0.22309454479080837
0.22004514215134008
0.2170374207482566
0.21407081085506663
0.21114475053267434
0.20825868552293625
0.20541206914367272
0.20260436218511524
0.19983503280776804
0.19710355644166666
0.1944094156870131
0.19175210021616929
0.1891311066769904
0.1865459385974788
0.1839961062917419
0.1814811267672357
0.17900052363327468
0.17655382701079403
0.17414057344334455
0.17176030580930357
0.16941257323528713
0.16709693101074397
0.1648129405037193
0.16256016907776694
0.16033819001000005
0.15814658241026014
0.15598493114139145
0.1538528267406054
0.15174986534191948
0.14967564859965665
0.14762978361298962
0.14561188285151783
0.14362156408186022
0.1416584502952526
0.13972216963613393
0.13781235533170888
0.13592864562247375
0.13407068369369057
0.1322381176077998
0.13043060023775543
0.1286477892012714
0.12688934679596753
0.1251549399354015
0.12344424008597499
0.12175692320470244
0.12009266967783072
0.11845116426029678
0.11683209601601441
0.11523515825897546
0.11366004849515776
0.11210646836522575
0.110574123588015
0.10906272390478944
0.10757198302425952
0.1061016185683532
0.104651352018727
0.10322090866400901
0.10181001754776275
0.10041841141716212
0.09904582667236772
0.09769200331659611
0.09635668490687022
0.09503961850544418
0.0937405546318908
0.09245924721584553
0.09119545355039471
0.08994893424610229
0.08871945318566388
0.08750677747918156
0.08631067742004928
0.08513092644144149
0.08396730107339712
